EquipmentID,Date,Vibration_mms,BearingTemp_C,Pressure_bar
1008,2025-03-08,,,
1008,2025-03-09,1.945,43.28,6.477
1008,2025-03-10,1.728,43.41,6.35
1008,2025-03-11,2.042,44.59,6.303
1008,2025-03-12,1.702,43.97,6.653
1008,2025-03-13,1.752,44.84,6.585
1008,2025-03-14,1.75,44.91,6.489
1008,2025-03-15,2.06,42.15,6.28
1008,2025-03-16,1.42,43.7,6.366
1008,2025-03-17,1.961,42.96,6.352
1008,2025-03-18,1.826,41.8,6.398
1008,2025-03-19,1.709,42.33,6.023
1008,2025-03-20,1.759,42.9,6.475
1008,2025-03-21,1.994,45.05,6.67
1008,2025-03-22,1.972,43.48,6.363
1008,2025-03-23,,,
1008,2025-03-24,1.678,43.37,6.483
1008,2025-03-25,1.428,42.66,6.297
1008,2025-03-26,1.696,43.57,6.505
1008,2025-03-27,1.767,43.31,6.324
1008,2025-03-28,1.718,41.79,6.378
1008,2025-03-29,2.05,42.87,6.479
1008,2025-03-30,2.262,46.71,6.434
1008,2025-03-31,1.882,44.02,6.457
1008,2025-04-01,1.449,43.3,6.308
1008,2025-04-02,2.014,44.05,6.549
1008,2025-04-03,1.677,42.44,6.284
1008,2025-04-04,1.814,43.49,6.566
1008,2025-04-05,1.974,44.26,6.372
1008,2025-04-06,1.879,41.82,6.269
1008,2025-04-07,1.792,42.68,6.43
1008,2025-04-08,1.863,43.01,6.288
1008,2025-04-09,1.957,43.12,6.365
1008,2025-04-10,1.931,42.9,6.421
1008,2025-04-11,2.22,43.67,6.557
1008,2025-04-12,1.206,44.4,6.559
1008,2025-04-13,1.649,43.74,6.513
1008,2025-04-14,1.688,44.41,6.401
1008,2025-04-15,1.97,44.43,6.22
1008,2025-04-16,1.849,42.82,6.41
1008,2025-04-17,1.975,43.67,6.396
1008,2025-04-18,1.52,43.03,6.424
1008,2025-04-19,1.761,44.05,6.365
1008,2025-04-20,1.934,43.06,6.366
1008,2025-04-21,1.795,43.22,6.56
1008,2025-04-22,1.725,45.07,6.247
1008,2025-04-23,1.859,43.23,6.444
1008,2025-04-24,2.134,41.87,6.627
1008,2025-04-25,1.383,43.52,6.33
1008,2025-04-26,2.123,43.69,6.298
1008,2025-04-27,1.86,42.91,6.41
1008,2025-04-28,1.633,43.47,6.392
1008,2025-04-29,1.936,44.4,6.481
1008,2025-04-30,1.813,42.9,6.641
1008,2025-05-01,2.047,43.22,6.424
1008,2025-05-02,1.644,42.71,6.524
1008,2025-05-03,1.998,43.73,6.358
1008,2025-05-04,1.623,43.28,6.371
1008,2025-05-05,1.869,42.5,6.485
1008,2025-05-06,1.944,43.25,6.344
1008,2025-05-07,1.788,45.19,6.618
1008,2025-05-08,1.933,41.74,6.383
1008,2025-05-09,1.686,42.05,6.419
1008,2025-05-10,2.017,43.74,6.29
1008,2025-05-11,1.704,42.05,6.379
1008,2025-05-12,1.664,45.31,6.296
1008,2025-05-13,1.782,41.95,6.371
1008,2025-05-14,1.795,42.13,6.182
1008,2025-05-15,1.637,42.9,6.441
1008,2025-05-16,1.964,44.46,6.698
1008,2025-05-17,1.78,44.19,6.167
1008,2025-05-18,1.926,43.96,6.697
1008,2025-05-19,1.506,43.7,6.424
1008,2025-05-20,1.542,44.68,6.572
1008,2025-05-21,1.752,41.63,6.294
1008,2025-05-22,1.606,43.68,6.74
1008,2025-05-23,1.778,44.8,6.284
1008,2025-05-24,1.917,42.36,6.431
1008,2025-05-25,2.028,43.72,6.671
1008,2025-05-26,2.099,44.6,6.254
1008,2025-05-27,1.962,44.63,6.099
1008,2025-05-28,1.664,43.28,6.431
1008,2025-05-29,1.915,45.23,6.329
1008,2025-05-30,1.7,43.9,6.299
1008,2025-05-31,1.913,44.45,6.307
1008,2025-06-01,1.594,42.36,6.226
1008,2025-06-02,2.074,42.67,6.648
1008,2025-06-03,1.888,42.67,6.622
1008,2025-06-04,1.748,45.13,6.241
1008,2025-06-05,1.533,41.13,6.426
1008,2025-06-06,1.862,41.62,6.374
1008,2025-06-07,1.7,44.19,6.604
1008,2025-06-08,1.856,43.55,6.318
1008,2025-06-09,1.663,40.52,6.681
1008,2025-06-10,1.697,43.02,6.442
1008,2025-06-11,1.93,43.11,6.325
1008,2025-06-12,2.101,44.59,6.428
1008,2025-06-13,1.553,41.54,6.355
1008,2025-06-14,1.767,42.89,6.775
1008,2025-06-15,1.884,44.45,6.463
1008,2025-06-16,1.775,44.15,6.37
1008,2025-06-17,1.718,42.51,6.455
1008,2025-06-18,2.239,43.13,6.66
1008,2025-06-19,1.638,41.97,6.299
1008,2025-06-20,1.878,44.74,6.192
1008,2025-06-21,1.708,42.99,6.636
1008,2025-06-22,1.786,44.65,6.532
1008,2025-06-23,1.349,44.19,6.374
1008,2025-06-24,1.983,42.55,6.429
1008,2025-06-25,1.764,43.27,6.605
1008,2025-06-26,1.613,44.04,6.037
1008,2025-06-27,2.139,43.84,6.63
1008,2025-06-28,1.751,44.9,6.415
1008,2025-06-29,1.683,44.5,6.541
1008,2025-06-30,1.637,43.73,6.433
1008,2025-07-01,2.019,44.09,6.901
1008,2025-07-02,1.812,42.72,6.349
1008,2025-07-03,1.744,42.84,6.604
1008,2025-07-04,1.541,44.0,6.053
1008,2025-07-05,1.625,43.74,6.446
1008,2025-07-06,1.875,42.34,6.558
1008,2025-07-07,1.802,43.34,6.21
1008,2025-07-08,,,
1008,2025-07-09,1.631,42.88,6.455
1008,2025-07-10,,,
1008,2025-07-11,2.343,42.5,6.617
1008,2025-07-12,1.655,42.78,6.338
1008,2025-07-13,1.361,43.97,6.492
1008,2025-07-14,1.959,43.49,6.23
1008,2025-07-15,1.71,43.58,6.701
1008,2025-07-16,1.542,42.02,6.355
1008,2025-07-17,1.919,43.39,6.631
1008,2025-07-18,1.76,43.06,6.4
1008,2025-07-19,1.613,42.64,6.391
1008,2025-07-20,1.544,42.88,6.683
1008,2025-07-21,1.781,43.14,6.31
1008,2025-07-22,1.823,44.24,6.634
1008,2025-07-23,1.45,45.25,6.387
1008,2025-07-24,2.003,43.53,6.309
1008,2025-07-25,1.552,44.86,6.315
1008,2025-07-26,2.086,43.54,6.609
1008,2025-07-27,1.872,41.99,6.428
1008,2025-07-28,1.769,43.48,6.387
1008,2025-07-29,1.873,44.67,6.214
1008,2025-07-30,1.688,44.78,6.616
1008,2025-07-31,1.793,42.57,6.597
1008,2025-08-01,2.135,45.59,6.488
1008,2025-08-02,1.692,42.71,6.556
1008,2025-08-03,1.97,42.72,5.953
1008,2025-08-04,1.627,42.92,6.36
1008,2025-08-05,1.802,44.83,6.464
1008,2025-08-06,1.999,43.82,6.455
1008,2025-08-07,1.566,44.31,6.354
1008,2025-08-08,1.873,41.28,6.475
1008,2025-08-09,1.376,43.38,6.33
1008,2025-08-10,1.577,43.32,6.341
1008,2025-08-11,1.723,44.11,6.253
1008,2025-08-12,1.983,42.98,6.46
1008,2025-08-13,1.95,44.59,6.331
1008,2025-08-14,1.623,42.77,6.364
1008,2025-08-15,1.826,43.39,6.439
1008,2025-08-16,1.843,43.44,6.433
1008,2025-08-17,1.893,44.66,6.429
1008,2025-08-18,1.977,44.17,6.209
1008,2025-08-19,2.094,44.11,6.361
1008,2025-08-20,2.244,44.51,6.374
1008,2025-08-21,2.428,45.0,6.346
1008,2025-08-22,2.645,45.58,6.312
1008,2025-08-23,2.896,46.25,6.273
1008,2025-08-24,,,
1008,2025-08-25,3.498,47.86,6.179
1008,2025-08-26,3.849,48.79,6.124
1008,2025-08-27,4.233,49.82,6.064
1008,2025-08-28,4.651,50.94,5.999
1008,2025-08-29,5.102,52.14,5.928
1008,2025-08-30,5.587,53.44,5.853
1008,2025-08-31,6.105,54.82,5.772
1008,2025-09-01,6.657,56.29,5.686
1008,2025-09-02,7.242,57.86,5.595
1008,2025-09-03,7.86,59.51,5.498
1008,2025-09-04,,,
1008,2025-09-05,1.941,43.61,6.388
1008,2025-09-06,2.196,43.21,6.462
1008,2025-09-07,1.845,44.45,6.527
1008,2025-09-08,1.749,42.69,6.597
1008,2025-09-09,1.777,42.99,6.517
1008,2025-09-10,1.929,43.76,6.506
1008,2025-09-11,1.966,43.41,6.351
1008,2025-09-12,1.635,43.69,6.697
1008,2025-09-13,1.845,43.24,6.471
1008,2025-09-14,1.937,42.66,6.406
1008,2025-09-15,1.405,44.08,6.391
1008,2025-09-16,2.081,43.52,6.259
1008,2025-09-17,1.764,44.31,6.329
1008,2025-09-18,1.981,44.73,6.211
1008,2025-09-19,1.798,43.1,6.47
1008,2025-09-20,1.758,42.73,6.427
1008,2025-09-21,1.792,43.01,6.472
1008,2025-09-22,1.865,42.82,6.252
1008,2025-09-23,1.981,41.53,6.376
1008,2025-09-24,1.754,45.03,6.343
1008,2025-09-25,1.583,43.84,6.588
1008,2025-09-26,1.668,45.7,6.216
1008,2025-09-27,1.612,42.91,6.211
1008,2025-09-28,1.959,44.02,6.632
1008,2025-09-29,1.616,43.71,6.493
1008,2025-09-30,2.112,43.38,6.204
1008,2025-10-01,1.834,44.39,6.642
1008,2025-10-02,1.79,43.45,6.663
1008,2025-10-03,2.069,43.37,6.611
1008,2025-10-04,1.734,43.6,6.13
1008,2025-10-05,1.749,41.3,6.457
1008,2025-10-06,1.964,42.76,6.309
1008,2025-10-07,1.956,42.74,6.399
1008,2025-10-08,1.609,45.04,6.202
1008,2025-10-09,2.3,44.02,6.699
1008,2025-10-10,1.922,44.21,6.335
1008,2025-10-11,1.558,44.06,6.481
1008,2025-10-12,1.774,43.27,6.56
1008,2025-10-13,1.994,45.04,6.531
1008,2025-10-14,1.853,43.25,6.501
1008,2025-10-15,1.98,42.09,6.381
1008,2025-10-16,2.282,44.06,6.472
1008,2025-10-17,1.995,44.59,6.406
1008,2025-10-18,2.211,43.55,6.098
1008,2025-10-19,1.946,43.8,6.589
1008,2025-10-20,1.677,44.38,6.345
1008,2025-10-21,2.112,44.93,6.361
1008,2025-10-22,1.67,44.01,6.377
1008,2025-10-23,2.002,45.07,6.231
1008,2025-10-24,1.941,43.73,6.257
1008,2025-10-25,1.642,45.47,6.168
1008,2025-10-26,1.67,42.13,6.509
1008,2025-10-27,1.776,44.36,6.616
1008,2025-10-28,1.892,43.73,6.45
1008,2025-10-29,2.079,43.57,6.267
1008,2025-10-30,1.828,42.22,6.635
1008,2025-10-31,2.193,44.49,6.391
1008,2025-11-01,1.988,43.27,6.2
1008,2025-11-02,1.686,42.5,6.157
1008,2025-11-03,1.691,42.85,6.466
1008,2025-11-04,1.832,43.23,6.655
1008,2025-11-05,1.711,43.55,6.381
1008,2025-11-06,1.797,42.58,6.344
1008,2025-11-07,1.971,42.57,6.398
1008,2025-11-08,1.868,43.86,6.311
1008,2025-11-09,2.011,43.39,6.357
1008,2025-11-10,1.679,45.35,6.477
1008,2025-11-11,1.644,43.05,6.33
1008,2025-11-12,1.537,44.17,6.579
1008,2025-11-13,1.461,45.13,6.292
1008,2025-11-14,1.728,43.26,6.545
1008,2025-11-15,1.831,44.4,6.49
1008,2025-11-16,1.778,43.75,6.381
1008,2025-11-17,1.82,43.51,6.394
1008,2025-11-18,2.227,45.0,6.39
1008,2025-11-19,1.601,42.5,6.69
1008,2025-11-20,1.826,43.39,6.317
1008,2025-11-21,1.84,43.45,6.438
1008,2025-11-22,,,
1008,2025-11-23,2.09,44.4,6.388
1008,2025-11-24,2.052,44.29,6.417
1008,2025-11-25,2.179,44.79,6.082
1008,2025-11-26,2.334,45.41,6.388
1008,2025-11-27,2.517,46.13,6.369
1008,2025-11-28,2.728,46.97,6.348
1008,2025-11-29,2.968,47.92,6.324
1008,2025-11-30,3.235,48.98,6.297
1008,2025-12-01,3.531,50.15,6.267
1008,2025-12-02,3.855,51.44,6.234
1008,2025-12-03,4.208,52.83,6.198
1008,2025-12-04,4.588,54.34,6.16
1008,2025-12-05,4.997,55.96,6.118
1008,2025-12-06,5.434,57.69,6.074
1008,2025-12-07,5.899,59.54,6.027
1008,2025-12-08,6.392,61.49,5.977
1008,2025-12-09,6.913,63.56,5.924
1008,2025-12-10,7.463,65.74,5.868
1008,2025-12-11,1.698,45.2,6.399
1008,2025-12-12,1.591,42.76,6.41
1008,2025-12-13,1.945,43.57,6.446
1008,2025-12-14,1.896,43.66,6.258
1008,2025-12-15,1.968,42.41,6.696
1008,2025-12-16,1.831,42.31,6.54
1008,2025-12-17,2.033,44.09,6.46
1008,2025-12-18,1.924,44.1,6.473
1008,2025-12-19,1.465,43.59,6.063
1008,2025-12-20,1.862,41.91,6.577
1008,2025-12-21,1.977,43.18,6.285
1008,2025-12-22,1.83,43.68,6.514
1008,2025-12-23,2.114,44.05,6.259
1008,2025-12-24,1.731,44.59,6.586
1008,2025-12-25,1.962,43.89,6.358
1008,2025-12-26,1.577,44.38,6.407
1008,2025-12-27,1.823,45.05,6.668
1008,2025-12-28,1.713,41.21,6.587
1008,2025-12-29,1.622,44.41,6.232
1008,2025-12-30,1.561,43.03,6.334
1008,2025-12-31,1.867,43.92,6.468
1009,2024-01-01,1.577,43.98,6.104
1009,2024-01-02,2.116,42.71,6.089
1009,2024-01-03,,,
1009,2024-01-04,,,
1009,2024-01-05,2.014,42.01,6.27
1009,2024-01-06,1.63,40.49,6.168
1009,2024-01-07,1.652,41.26,6.063
1009,2024-01-08,1.747,42.98,6.11
1009,2024-01-09,2.235,43.85,6.431
1009,2024-01-10,2.112,42.35,5.883
1009,2024-01-11,1.717,41.43,5.928
1009,2024-01-12,1.925,42.71,6.151
1009,2024-01-13,1.924,43.75,6.026
1009,2024-01-14,1.96,42.45,5.669
1009,2024-01-15,1.755,43.53,6.021
1009,2024-01-16,2.185,42.55,6.039
1009,2024-01-17,1.821,41.39,5.85
1009,2024-01-18,2.061,41.71,6.044
1009,2024-01-19,1.56,42.36,6.024
1009,2024-01-20,1.976,44.88,5.721
1009,2024-01-21,1.926,43.19,6.064
1009,2024-01-22,2.169,42.38,6.307
1009,2024-01-23,1.378,42.9,6.247
1009,2024-01-24,2.008,42.83,5.82
1009,2024-01-25,2.06,42.18,5.792
1009,2024-01-26,1.844,42.51,5.997
1009,2024-01-27,2.16,42.36,6.03
1009,2024-01-28,2.318,43.35,5.789
1009,2024-01-29,2.073,44.16,5.878
1009,2024-01-30,2.059,43.93,6.19
1009,2024-01-31,2.167,42.3,6.024
1009,2024-02-01,1.985,43.16,6.142
1009,2024-02-02,2.143,41.9,5.983
1009,2024-02-03,2.017,41.53,6.14
1009,2024-02-04,1.76,42.69,5.909
1009,2024-02-05,1.687,43.22,5.911
1009,2024-02-06,2.133,42.55,5.847
1009,2024-02-07,2.017,43.44,5.703
1009,2024-02-08,1.763,43.44,5.929
1009,2024-02-09,1.903,43.37,5.786
1009,2024-02-10,2.191,42.46,5.918
1009,2024-02-11,1.555,41.27,6.009
1009,2024-02-12,1.717,44.4,6.013
1009,2024-02-13,2.037,42.14,6.046
1009,2024-02-14,2.062,43.34,5.929
1009,2024-02-15,1.663,43.1,5.979
1009,2024-02-16,1.698,42.27,6.159
1009,2024-02-17,1.931,44.43,5.964
1009,2024-02-18,2.179,43.28,5.991
1009,2024-02-19,1.9,42.6,5.623
1009,2024-02-20,1.433,42.2,5.823
1009,2024-02-21,2.104,41.66,6.15
1009,2024-02-22,1.893,41.36,5.858
1009,2024-02-23,1.806,43.18,5.827
1009,2024-02-24,1.665,42.18,6.131
1009,2024-02-25,2.137,42.17,5.804
1009,2024-02-26,1.951,43.12,6.134
1009,2024-02-27,1.979,42.27,5.972
1009,2024-02-28,,,
1009,2024-02-29,1.985,41.98,5.681
1009,2024-03-01,2.065,42.1,6.184
1009,2024-03-02,2.241,43.52,5.716
1009,2024-03-03,1.685,41.94,5.803
1009,2024-03-04,1.883,43.22,6.104
1009,2024-03-05,1.807,43.12,5.801
1009,2024-03-06,2.234,42.62,6.062
1009,2024-03-07,1.84,40.98,5.981
1009,2024-03-08,1.575,41.32,5.946
1009,2024-03-09,1.892,41.53,5.828
1009,2024-03-10,1.751,41.34,5.887
1009,2024-03-11,1.749,43.47,6.027
1009,2024-03-12,1.808,41.75,5.839
1009,2024-03-13,,,
1009,2024-03-14,1.51,42.11,6.022
1009,2024-03-15,2.288,42.52,6.067
1009,2024-03-16,1.872,40.96,6.02
1009,2024-03-17,1.71,43.21,6.07
1009,2024-03-18,2.022,43.33,6.043
1009,2024-03-19,2.165,42.03,6.109
1009,2024-03-20,1.548,43.41,6.042
1009,2024-03-21,1.808,41.08,6.034
1009,2024-03-22,1.954,42.07,5.849
1009,2024-03-23,1.728,42.45,5.728
1009,2024-03-24,,,
1009,2024-03-25,1.898,43.75,5.989
1009,2024-03-26,1.906,42.64,5.847
1009,2024-03-27,,,
1009,2024-03-28,1.983,42.85,5.898
1009,2024-03-29,2.019,43.03,5.827
1009,2024-03-30,2.086,43.26,5.736
1009,2024-03-31,2.169,43.55,5.625
1009,2024-04-01,2.267,43.89,5.494
1009,2024-04-02,2.38,44.27,5.342
1009,2024-04-03,2.508,44.72,5.17
1009,2024-04-04,2.651,45.21,4.978
1009,2024-04-05,2.809,45.75,4.766
1009,2024-04-06,2.982,46.35,4.534
1009,2024-04-07,3.17,47.0,4.281
1009,2024-04-08,3.373,47.7,4.008
1009,2024-04-09,3.591,48.45,3.715
1009,2024-04-10,3.824,49.26,3.402
1009,2024-04-11,4.072,50.12,3.068
1009,2024-04-12,4.335,51.03,2.715
1009,2024-04-13,4.614,51.99,2.341
1009,2024-04-14,,,
1009,2024-04-15,2.156,41.28,6.181
1009,2024-04-16,,,
1009,2024-04-17,1.551,44.02,5.744
1009,2024-04-18,2.014,44.2,5.843
1009,2024-04-19,2.083,41.77,6.187
1009,2024-04-20,1.567,42.58,5.735
1009,2024-04-21,2.018,42.13,5.773
1009,2024-04-22,1.934,40.5,6.108
1009,2024-04-23,1.788,43.32,6.008
1009,2024-04-24,1.931,42.24,6.166
1009,2024-04-25,1.975,43.96,5.828
1009,2024-04-26,2.015,42.89,5.876
1009,2024-04-27,2.127,42.09,5.934
1009,2024-04-28,1.894,41.93,5.801
1009,2024-04-29,1.895,42.43,5.951
1009,2024-04-30,2.38,43.06,5.96
1009,2024-05-01,1.682,42.13,6.115
1009,2024-05-02,1.842,45.37,5.973
1009,2024-05-03,1.826,42.82,5.926
1009,2024-05-04,2.05,41.49,6.06
1009,2024-05-05,2.118,42.69,6.151
1009,2024-05-06,1.632,43.74,6.141
1009,2024-05-07,2.143,43.03,6.027
1009,2024-05-08,1.659,42.29,5.929
1009,2024-05-09,2.419,41.96,5.915
1009,2024-05-10,1.762,41.83,5.79
1009,2024-05-11,2.118,41.45,5.996
1009,2024-05-12,1.843,42.1,5.982
1009,2024-05-13,2.039,42.87,6.232
1009,2024-05-14,1.747,42.05,6.018
1009,2024-05-15,1.923,44.21,6.097
1009,2024-05-16,1.901,42.98,6.181
1009,2024-05-17,,,
1009,2024-05-18,2.056,42.58,5.889
1009,2024-05-19,1.809,44.05,5.95
1009,2024-05-20,1.832,40.94,6.004
1009,2024-05-21,1.633,42.84,5.816
1009,2024-05-22,1.869,45.25,6.114
1009,2024-05-23,1.798,43.6,6.121
1009,2024-05-24,2.074,41.72,6.061
1009,2024-05-25,2.031,42.73,6.087
1009,2024-05-26,1.752,42.38,5.822
1009,2024-05-27,1.986,45.35,6.155
1009,2024-05-28,2.16,41.95,5.894
1009,2024-05-29,1.855,42.34,5.704
1009,2024-05-30,1.662,42.29,6.004
1009,2024-05-31,2.39,41.21,6.049
1009,2024-06-01,2.008,39.37,5.884
1009,2024-06-02,2.038,42.61,5.738
1009,2024-06-03,2.399,43.12,5.814
1009,2024-06-04,1.983,42.85,5.963
1009,2024-06-05,2.089,43.15,5.606
1009,2024-06-06,2.236,43.57,5.959
1009,2024-06-07,2.427,44.11,5.942
1009,2024-06-08,2.659,44.77,5.922
1009,2024-06-09,2.934,45.55,5.898
1009,2024-06-10,3.251,46.45,5.87
1009,2024-06-11,3.61,47.46,5.816
1009,2024-06-12,4.011,48.6,5.803
1009,2024-06-13,4.455,49.86,5.763
1009,2024-06-14,4.941,51.24,5.721
1009,2024-06-15,5.469,52.74,5.674
1009,2024-06-16,,,
1009,2024-06-17,6.652,56.09,5.57
1009,2024-06-18,7.307,57.95,5.512
1009,2024-06-19,8.004,59.92,5.451
1009,2024-06-20,8.744,62.02,5.385
1009,2024-06-21,9.525,64.24,5.316
1009,2024-06-22,10.349,66.57,5.244
1009,2024-06-23,1.948,44.51,5.952
1009,2024-06-24,1.476,42.83,6.111
1009,2024-06-25,1.585,42.13,5.857
1009,2024-06-26,2.096,42.19,5.977
1009,2024-06-27,1.63,43.23,5.81
1009,2024-06-28,1.895,42.12,5.659
1009,2024-06-29,1.958,43.58,5.996
1009,2024-06-30,1.684,42.91,5.814
1009,2024-07-01,1.559,43.5,5.791
1009,2024-07-02,,,
1009,2024-07-03,1.785,41.67,5.961
1009,2024-07-04,2.0,41.88,6.043
1009,2024-07-05,1.745,43.0,6.244
1009,2024-07-06,1.97,41.84,6.013
1009,2024-07-07,1.634,43.3,6.053
1009,2024-07-08,1.621,40.59,5.807
1009,2024-07-09,1.687,41.96,6.111
1009,2024-07-10,1.771,42.45,6.113
1009,2024-07-11,1.771,40.81,5.829
1009,2024-07-12,1.83,42.01,6.084
1009,2024-07-13,1.983,41.14,6.034
1009,2024-07-14,1.789,42.54,5.954
1009,2024-07-15,2.084,42.38,5.999
1009,2024-07-16,1.764,43.35,6.348
1009,2024-07-17,2.029,41.79,5.889
1009,2024-07-18,2.159,41.01,5.936
1009,2024-07-19,2.245,42.08,6.001
1009,2024-07-20,1.499,42.74,5.959
1009,2024-07-21,2.242,42.71,5.713
1009,2024-07-22,1.543,42.78,6.083
1009,2024-07-23,2.181,43.82,6.124
1009,2024-07-24,1.894,42.27,6.245
1009,2024-07-25,1.967,42.41,5.902
1009,2024-07-26,1.707,41.78,5.797
1009,2024-07-27,2.084,42.03,6.084
1009,2024-07-28,2.034,43.64,5.832
1009,2024-07-29,1.786,42.97,5.986
1009,2024-07-30,1.773,40.04,5.925
1009,2024-07-31,2.068,43.81,6.015
1009,2024-08-01,2.104,40.66,5.919
1009,2024-08-02,2.051,42.21,6.091
1009,2024-08-03,1.821,43.58,5.848
1009,2024-08-04,1.898,42.75,6.343
1009,2024-08-05,2.085,43.17,6.103
1009,2024-08-06,2.065,43.47,5.892
1009,2024-08-07,2.123,42.91,5.842
1009,2024-08-08,1.945,42.74,5.958
1009,2024-08-09,2.004,42.98,5.916
1009,2024-08-10,2.086,43.13,5.862
1009,2024-08-11,2.191,43.42,5.847
1009,2024-08-12,2.319,43.78,5.784
1009,2024-08-13,2.471,44.2,5.71
1009,2024-08-14,2.647,44.69,5.625
1009,2024-08-15,2.846,45.24,5.528
1009,2024-08-16,,,
1009,2024-08-17,3.313,46.54,5.301
1009,2024-08-18,3.582,47.29,5.17
1009,2024-08-19,3.875,48.1,5.028
1009,2024-08-20,4.19,48.97,4.875
1009,2024-08-21,4.529,49.92,4.71
1009,2024-08-22,4.892,50.92,4.533
1009,2024-08-23,5.278,51.99,4.346
1009,2024-08-24,5.687,53.13,4.147
1009,2024-08-25,6.12,54.33,3.936
1009,2024-08-26,6.576,55.6,3.715
1009,2024-08-27,1.92,42.94,5.826
1009,2024-08-28,1.855,43.35,5.892
1009,2024-08-29,1.63,41.81,6.078
1009,2024-08-30,1.737,40.86,6.043
1009,2024-08-31,2.054,42.67,6.005
1009,2024-09-01,1.81,42.3,6.146
1009,2024-09-02,2.012,42.81,6.233
1009,2024-09-03,2.228,42.92,5.837
1009,2024-09-04,1.965,43.45,6.138
1009,2024-09-05,1.923,44.17,6.334
1009,2024-09-06,1.778,43.05,5.895
1009,2024-09-07,2.141,41.12,5.902
1009,2024-09-08,1.608,43.29,6.048
1009,2024-09-09,1.677,43.01,6.022
1009,2024-09-10,1.894,42.77,5.907
1009,2024-09-11,1.602,44.19,5.977
1009,2024-09-12,2.093,42.89,6.229
1009,2024-09-13,1.772,42.28,6.125
1009,2024-09-14,2.003,43.09,5.867
1009,2024-09-15,1.835,41.06,5.732
1009,2024-09-16,1.847,43.58,5.822
1009,2024-09-17,1.9,42.7,6.015
1009,2024-09-18,1.504,44.3,5.87
1009,2024-09-19,1.679,43.31,5.862
1009,2024-09-20,1.802,43.01,6.096
1009,2024-09-21,2.341,42.82,5.945
1009,2024-09-22,2.06,41.47,5.931
1009,2024-09-23,2.042,42.56,6.02
1009,2024-09-24,1.689,42.93,6.205
1009,2024-09-25,2.076,43.61,6.034
1009,2024-09-26,2.146,43.07,6.091
1009,2024-09-27,2.048,43.33,6.0
1009,2024-09-28,2.422,43.32,6.22
1009,2024-09-29,1.627,42.12,5.804
1009,2024-09-30,1.682,42.94,5.82
1009,2024-10-01,1.844,42.43,5.912
1009,2024-10-02,1.702,41.41,6.292
1009,2024-10-03,1.907,41.16,6.22
1009,2024-10-04,2.001,43.46,5.823
1009,2024-10-05,,,
1009,2024-10-06,1.917,44.05,6.071
1009,2024-10-07,1.978,41.81,5.999
1009,2024-10-08,2.052,44.13,6.121
1009,2024-10-09,1.765,44.18,5.915
1009,2024-10-10,1.898,42.61,5.74
1009,2024-10-11,2.135,43.13,5.983
1009,2024-10-12,1.93,44.33,5.965
1009,2024-10-13,1.97,42.86,5.758
1009,2024-10-14,2.025,43.82,5.707
1009,2024-10-15,2.096,43.3,5.84
1009,2024-10-16,2.183,43.61,5.709
1009,2024-10-17,2.286,43.96,5.698
1009,2024-10-18,2.405,44.38,5.608
1009,2024-10-19,2.54,44.85,5.507
1009,2024-10-20,2.69,45.37,5.394
1009,2024-10-21,2.856,45.95,5.269
1009,2024-10-22,3.038,46.58,5.133
1009,2024-10-23,3.236,47.27,4.984
1009,2024-10-24,3.45,48.02,4.824
1009,2024-10-25,3.68,48.82,4.651
1009,2024-10-26,3.925,49.67,4.467
1009,2024-10-27,4.186,50.58,4.271
1009,2024-10-28,4.463,51.55,4.062
1009,2024-10-29,4.756,52.57,3.842
1009,2024-10-30,5.065,53.64,3.611
1009,2024-10-31,2.095,41.79,6.051
1009,2024-11-01,1.943,41.65,6.065
1009,2024-11-02,1.893,41.74,5.769
1009,2024-11-03,,,
1009,2024-11-04,1.86,41.35,6.04
1009,2024-11-05,2.028,43.48,6.045
1009,2024-11-06,1.927,42.32,5.975
1009,2024-11-07,2.107,43.53,6.183
1009,2024-11-08,1.911,42.27,5.962
1009,2024-11-09,,,
1009,2024-11-10,1.987,41.64,6.152
1009,2024-11-11,1.782,41.57,6.041
1009,2024-11-12,2.163,43.23,5.96
1009,2024-11-13,1.968,42.1,6.1
1009,2024-11-14,2.06,43.69,6.056
1009,2024-11-15,1.682,41.96,6.082
1009,2024-11-16,1.678,43.15,5.86
1009,2024-11-17,1.859,41.84,6.059
1009,2024-11-18,1.734,40.93,6.228
1009,2024-11-19,2.019,44.06,5.947
1009,2024-11-20,1.977,42.44,6.01
1009,2024-11-21,2.14,43.6,5.954
1009,2024-11-22,2.013,42.82,6.122
1009,2024-11-23,1.669,40.95,5.681
1009,2024-11-24,,,
1009,2024-11-25,1.765,43.71,6.066
1009,2024-11-26,1.749,43.92,5.956
1009,2024-11-27,1.908,44.26,6.031
1009,2024-11-28,1.894,43.03,6.158
1009,2024-11-29,2.103,42.54,6.045
1009,2024-11-30,2.461,42.71,5.989
1009,2024-12-01,1.98,42.67,5.986
1009,2024-12-02,2.186,43.37,5.979
1009,2024-12-03,2.095,43.35,5.966
1009,2024-12-04,2.248,43.51,5.948
1009,2024-12-05,2.445,44.02,5.925
1009,2024-12-06,2.686,44.64,5.897
1009,2024-12-07,2.97,45.37,5.863
1009,2024-12-08,,,
1009,2024-12-09,3.67,47.17,5.782
1009,2024-12-10,4.086,48.24,5.733
