EquipmentID,DateKey,ShiftID,PlannedProductionMinutes,DowntimeMinutes,IdealCycleTime,TotalCount,GoodCount
1006,20251020,1,480,20.5,0.875,515,492
1006,20251020,2,480,1.2,0.763,566,542
1006,20251020,3,480,11.2,0.671,609,579
1006,20251021,1,480,19.5,0.628,648,645
1006,20251021,2,480,19.0,0.601,681,671
1006,20251021,3,480,18.1,0.842,467,458
1006,20251022,1,480,7.0,0.887,455,443
1006,20251022,2,480,17.8,0.776,559,543
1006,20251022,3,480,22.7,0.688,613,608
1006,20251023,1,480,11.1,0.704,596,572
1006,20251023,2,480,11.5,0.568,705,686
1006,20251023,3,480,16.4,0.426,1011,975
1006,20251024,1,480,1.0,0.448,1016,992
1006,20251024,2,480,23.9,0.741,606,584
1006,20251024,3,480,14.6,0.679,632,628
1006,20251025,1,480,13.2,0.532,832,801
1006,20251025,2,480,2.1,0.694,598,589
1006,20251025,3,480,11.0,0.833,510,494
1006,20251026,1,480,10.7,0.757,540,522
1006,20251026,2,480,6.7,0.594,778,763
1006,20251026,3,480,12.6,0.465,935,924
1006,20251027,1,480,9.0,0.851,497,476
1006,20251027,2,480,20.7,0.683,620,617
1006,20251027,3,480,20.6,0.896,485,474
1006,20251028,1,480,13.5,0.578,706,699
1006,20251028,2,480,0.2,0.844,504,484
1006,20251028,3,480,0.2,0.58,713,683
1006,20251029,1,480,17.2,0.608,648,625
1006,20251029,2,480,0.2,0.858,542,524
1006,20251029,3,480,6.0,0.453,992,948
1006,20251030,1,480,16.7,0.529,833,807
1006,20251030,2,480,3.4,0.539,837,823
1006,20251030,3,480,14.9,0.562,777,739
1006,20251031,1,480,15.1,0.791,510,504
1006,20251031,2,480,22.6,0.88,443,440
1006,20251031,3,480,1.6,0.59,751,721
1006,20251101,1,480,8.6,0.854,482,470
1006,20251101,2,480,20.7,0.521,864,862
1006,20251101,3,480,6.7,0.637,632,630
1006,20251102,1,480,166.1,0.736,401,393
1006,20251102,2,480,236.6,0.773,291,286
1006,20251102,3,480,99.9,0.437,777,745
1006,20251103,1,480,4.7,0.61,730,712
1006,20251103,2,480,20.9,0.597,697,662
1006,20251103,3,480,19.0,0.701,570,546
1006,20251104,1,480,4.3,0.604,673,665
1006,20251104,2,480,8.0,0.859,487,471
1006,20251104,3,480,23.0,0.484,914,875
1006,20251105,1,480,12.4,0.837,487,463
1006,20251105,2,480,6.0,0.531,809,798
1006,20251105,3,480,1.2,0.686,664,657
1006,20251106,1,480,24.2,0.813,484,463
1006,20251106,2,480,18.0,0.506,807,800
1006,20251106,3,480,11.5,0.598,717,690
1006,20251107,1,480,2.2,0.889,478,466
1006,20251107,2,480,1.5,0.475,870,828
1006,20251107,3,480,16.3,0.408,1038,1019
1006,20251108,1,480,9.1,0.475,873,835
1006,20251108,2,480,7.4,0.578,740,711
1006,20251108,3,480,5.9,0.72,561,545
1006,20251109,1,480,23.2,0.781,524,511
1006,20251109,2,480,24.5,0.758,560,547
1006,20251109,3,480,22.4,0.497,857,828
1006,20251110,1,480,11.7,0.42,1071,1027
1006,20251110,2,480,14.1,0.862,478,461
1006,20251110,3,480,10.2,0.672,616,607
1006,20251111,1,480,15.7,0.447,957,926
1006,20251111,2,480,8.8,0.892,479,455
1006,20251111,3,480,8.9,0.7,621,592
1006,20251112,1,480,4.2,0.785,515,495
1006,20251112,2,480,24.5,0.728,553,530
1006,20251112,3,480,10.4,0.723,567,559
1006,20251113,1,480,1.0,0.497,898,884
1006,20251113,2,480,16.8,0.531,788,750
1006,20251113,3,480,0.0,0.608,731,723
1006,20251114,1,480,24.1,0.7,628,600
1006,20251114,2,480,20.4,0.527,791,752
1006,20251114,3,480,11.7,0.726,571,565
1006,20251115,1,480,23.2,0.685,589,579
1006,20251115,2,480,7.4,0.481,874,849
1006,20251115,3,480,5.6,0.569,754,744
1006,20251116,1,480,21.4,0.812,495,489
1006,20251116,2,480,16.0,0.519,806,779
1006,20251116,3,480,10.9,0.822,517,492
1006,20251117,1,480,18.4,0.794,540,525
1006,20251117,2,480,19.3,0.411,1044,1040
1006,20251117,3,480,19.9,0.538,836,802
1006,20251118,1,480,13.7,0.712,559,534
1006,20251118,2,480,13.6,0.49,864,850
1006,20251118,3,480,15.6,0.837,543,540
1006,20251119,1,480,9.8,0.461,962,957
1006,20251119,2,480,19.2,0.749,592,574
1006,20251119,3,480,12.5,0.5,882,852
1006,20251120,1,480,6.7,0.525,830,810
1006,20251120,2,480,20.7,0.858,478,461
1006,20251120,3,480,7.0,0.551,817,801
1006,20251121,1,480,1.9,0.686,675,643
1006,20251121,2,480,22.6,0.528,776,752
1006,20251121,3,480,3.6,0.449,937,890
1006,20251122,1,480,14.4,0.467,860,840
1006,20251122,2,480,14.8,0.73,586,582
1006,20251122,3,480,3.1,0.793,545,541
1006,20251123,1,480,293.3,0.834,195,189
1006,20251123,2,480,100.2,0.594,591,573
1006,20251123,3,480,147.0,0.481,610,595
1006,20251124,1,480,4.0,0.815,556,555
1006,20251124,2,480,7.9,0.491,827,799
1006,20251124,3,480,23.0,0.696,646,642
1006,20251125,1,480,9.5,0.619,677,667
1006,20251125,2,480,14.2,0.432,1055,1042
1006,20251125,3,480,23.3,0.525,831,815
1006,20251126,1,480,3.1,0.53,788,754
1006,20251126,2,480,16.2,0.833,550,528
1006,20251126,3,480,16.9,0.439,931,923
1006,20251127,1,480,23.5,0.885,471,464
1006,20251127,2,480,9.2,0.751,546,521
1006,20251127,3,480,24.6,0.556,799,759
1006,20251128,1,480,20.8,0.868,450,436
1006,20251128,2,480,20.2,0.402,1021,982
1006,20251128,3,480,3.3,0.444,950,911
1006,20251129,1,480,24.4,0.411,962,951
1006,20251129,2,480,19.1,0.634,657,635
1006,20251129,3,480,24.3,0.834,484,470
1006,20251130,1,480,18.6,0.812,492,490
1006,20251130,2,480,20.5,0.652,648,631
1006,20251130,3,480,20.4,0.673,658,652
1006,20251201,1,480,88.8,0.624,555,528
1006,20251201,2,480,199.3,0.431,610,585
1006,20251201,3,480,250.7,0.402,554,528
1006,20251202,1,480,0.3,0.598,699,692
1006,20251202,2,480,23.6,0.792,519,500
1006,20251202,3,480,8.6,0.443,1039,999
1006,20251203,1,480,6.3,0.758,585,583
1006,20251203,2,480,24.5,0.609,732,729
1006,20251203,3,480,21.4,0.866,494,472
1006,20251204,1,480,21.5,0.554,810,790
1006,20251204,2,480,12.2,0.816,518,494
1006,20251204,3,480,19.6,0.545,818,813
1006,20251205,1,480,9.8,0.735,545,538
1006,20251205,2,480,11.5,0.532,856,830
1006,20251205,3,480,20.6,0.61,740,727
1006,20251206,1,480,16.7,0.462,957,933
1006,20251206,2,480,18.0,0.834,525,511
1006,20251206,3,480,21.3,0.769,570,566
1006,20251207,1,480,3.5,0.65,635,626
1006,20251207,2,480,10.8,0.76,535,524
1006,20251207,3,480,2.8,0.577,765,752
1006,20251208,1,480,12.5,0.765,534,524
1006,20251208,2,480,9.6,0.477,956,953
1006,20251208,3,480,6.0,0.479,947,945
1006,20251209,1,480,10.5,0.795,514,494
1006,20251209,2,480,3.5,0.733,606,595
1006,20251209,3,480,4.2,0.441,997,973
1006,20251210,1,480,10.5,0.741,575,570
1006,20251210,2,480,19.4,0.568,790,769
1006,20251210,3,480,11.6,0.76,606,576
1006,20251211,1,480,4.4,0.803,540,535
1006,20251211,2,480,8.8,0.888,467,465
1006,20251211,3,480,19.7,0.887,452,437
1006,20251212,1,480,4.9,0.815,517,504
1006,20251212,2,480,4.8,0.754,601,574
1006,20251212,3,480,17.1,0.483,942,935
1006,20251213,1,480,5.0,0.57,777,768
1006,20251213,2,480,23.6,0.61,687,657
1006,20251213,3,480,8.7,0.896,516,500
1006,20251214,1,480,5.6,0.686,628,619
1006,20251214,2,480,15.7,0.73,573,561
1006,20251214,3,480,17.2,0.724,605,601
1006,20251215,1,480,6.7,0.478,846,832
1006,20251215,2,480,8.4,0.653,621,618
1006,20251215,3,480,14.7,0.462,913,881
1006,20251216,1,480,21.7,0.838,525,508
1006,20251216,2,480,23.6,0.538,799,779
1006,20251216,3,480,10.9,0.494,839,830
1006,20251217,1,480,16.7,0.866,505,481
1006,20251217,2,480,2.9,0.762,554,533
1006,20251217,3,480,10.2,0.773,570,546
1006,20251218,1,480,22.4,0.886,496,475
1006,20251218,2,480,19.8,0.661,594,583
1006,20251218,3,480,24.4,0.616,635,610
1006,20251219,1,480,14.0,0.796,512,491
1006,20251219,2,480,23.1,0.841,531,509
1006,20251219,3,480,23.3,0.57,739,718
1006,20251220,1,480,24.4,0.531,844,841
1006,20251220,2,480,22.9,0.579,712,683
1006,20251220,3,480,11.9,0.524,837,830
1006,20251221,1,480,23.7,0.619,671,654
1006,20251221,2,480,22.8,0.439,929,891
1006,20251221,3,480,19.4,0.589,770,768
1006,20251222,1,480,22.0,0.654,686,664
1006,20251222,2,480,9.8,0.636,700,667
1006,20251222,3,480,13.4,0.883,454,433
1006,20251223,1,480,23.6,0.816,475,461
1006,20251223,2,480,7.7,0.484,836,804
1006,20251223,3,480,16.3,0.552,750,722
1006,20251224,1,480,2.4,0.697,652,650
1006,20251224,2,480,5.7,0.481,935,903
1006,20251224,3,480,12.7,0.754,563,545
1006,20251225,1,480,11.0,0.628,634,608
1006,20251225,2,480,15.2,0.409,1009,980
1006,20251225,3,480,11.0,0.424,1075,1026
1006,20251226,1,480,21.9,0.895,447,426
1006,20251226,2,480,3.0,0.826,569,557
1006,20251226,3,480,23.7,0.785,540,537
1006,20251227,1,480,11.7,0.606,734,724
1006,20251227,2,480,8.9,0.638,649,620
1006,20251227,3,480,8.8,0.646,636,609
1006,20251228,1,480,3.1,0.838,539,515
1006,20251228,2,480,16.5,0.643,669,662
1006,20251228,3,480,11.9,0.544,825,790
1006,20251229,1,480,23.1,0.871,471,465
1006,20251229,2,480,23.1,0.86,460,440
1006,20251229,3,480,12.3,0.676,621,592
1006,20251230,1,480,10.7,0.541,791,762
1006,20251230,2,480,10.9,0.694,608,583
1006,20251230,3,480,9.9,0.53,761,746
1006,20251231,1,480,15.8,0.559,817,807
1006,20251231,2,480,22.6,0.635,665,654
1006,20251231,3,480,14.7,0.734,577,551
1007,20240101,1,480,20.3,0.594,723,699
1007,20240101,2,480,12.1,0.719,605,578
1007,20240101,3,480,5.9,0.487,905,877
1007,20240102,1,480,6.2,0.422,1074,1023
1007,20240102,2,480,9.5,0.628,684,654
1007,20240102,3,480,17.7,0.514,843,816
1007,20240103,1,480,13.0,0.626,733,708
1007,20240103,2,480,3.8,0.58,755,719
1007,20240103,3,480,23.0,0.499,897,869
1007,20240104,1,480,13.9,0.742,539,522
1007,20240104,2,480,7.0,0.484,922,883
1007,20240104,3,480,14.6,0.595,771,766
1007,20240105,1,480,0.2,0.805,520,505
1007,20240105,2,480,20.3,0.544,805,774
1007,20240105,3,480,21.8,0.62,648,617
1007,20240106,1,480,15.2,0.741,592,576
1007,20240106,2,480,10.1,0.71,565,543
1007,20240106,3,480,6.4,0.789,547,520
1007,20240107,1,480,22.4,0.593,664,644
1007,20240107,2,480,23.7,0.801,531,524
1007,20240107,3,480,12.9,0.802,563,544
1007,20240108,1,480,11.1,0.513,864,826
1007,20240108,2,480,11.8,0.883,485,462
1007,20240108,3,480,0.5,0.875,520,512
1007,20240109,1,480,9.2,0.651,671,662
1007,20240109,2,480,12.7,0.553,781,768
1007,20240109,3,480,1.4,0.637,674,669
1007,20240110,1,480,9.7,0.714,601,594
1007,20240110,2,480,23.2,0.442,881,867
1007,20240110,3,480,15.8,0.677,624,615
1007,20240111,1,480,177.6,0.562,529,513
1007,20240111,2,480,295.7,0.753,227,224
1007,20240111,3,480,199.5,0.537,507,485
1007,20240112,1,480,5.4,0.522,828,791
1007,20240112,2,480,13.6,0.766,518,514
1007,20240112,3,480,21.3,0.425,927,906
1007,20240113,1,480,7.8,0.645,680,667
1007,20240113,2,480,18.3,0.829,520,496
1007,20240113,3,480,3.4,0.707,639,630
1007,20240114,1,480,13.0,0.7,658,636
1007,20240114,2,480,5.4,0.884,525,498
1007,20240114,3,480,10.0,0.767,536,510
1007,20240115,1,480,0.9,0.682,619,595
1007,20240115,2,480,0.4,0.763,608,599
1007,20240115,3,480,3.4,0.879,533,513
1007,20240116,1,480,24.6,0.622,626,612
1007,20240116,2,480,13.2,0.829,506,499
1007,20240116,3,480,19.7,0.417,1042,1014
1007,20240117,1,480,5.1,0.608,757,744
1007,20240117,2,480,15.7,0.441,993,980
1007,20240117,3,480,23.7,0.799,491,489
1007,20240118,1,480,19.8,0.402,1087,1048
1007,20240118,2,480,15.1,0.541,818,784
1007,20240118,3,480,20.9,0.436,898,858
1007,20240119,1,480,9.6,0.728,592,576
1007,20240119,2,480,21.6,0.68,620,601
1007,20240119,3,480,24.5,0.521,762,742
1007,20240120,1,480,16.9,0.411,1092,1052
1007,20240120,2,480,16.1,0.487,925,895
1007,20240120,3,480,4.7,0.41,1035,1002
1007,20240121,1,480,0.9,0.678,645,628
1007,20240121,2,480,3.3,0.592,793,767
1007,20240121,3,480,19.8,0.462,863,862
1007,20240122,1,480,16.2,0.732,576,568
1007,20240122,2,480,23.2,0.441,905,898
1007,20240122,3,480,2.0,0.58,710,688
1007,20240123,1,480,11.2,0.49,824,799
1007,20240123,2,480,12.9,0.769,578,551
1007,20240123,3,480,10.9,0.822,532,527
1007,20240124,1,480,164.0,0.466,584,558
1007,20240124,2,480,105.8,0.876,402,400
1007,20240124,3,480,122.6,0.484,707,671
1007,20240125,1,480,21.9,0.415,1031,999
1007,20240125,2,480,15.3,0.791,508,506
1007,20240125,3,480,14.9,0.591,776,768
1007,20240126,1,480,4.1,0.444,1049,1026
1007,20240126,2,480,11.6,0.439,987,950
1007,20240126,3,480,4.8,0.596,681,666
1007,20240127,1,480,15.5,0.747,530,508
1007,20240127,2,480,19.3,0.687,570,561
1007,20240127,3,480,10.4,0.532,843,815
1007,20240128,1,480,11.3,0.83,491,480
1007,20240128,2,480,2.6,0.889,479,476
1007,20240128,3,480,9.2,0.823,547,525
1007,20240129,1,480,16.2,0.517,764,737
1007,20240129,2,480,17.8,0.489,886,874
1007,20240129,3,480,7.8,0.451,977,934
1007,20240130,1,480,0.1,0.465,915,899
1007,20240130,2,480,8.3,0.859,523,522
1007,20240130,3,480,16.6,0.411,981,944
1007,20240131,1,480,17.6,0.723,561,552
1007,20240131,2,480,7.0,0.734,575,552
1007,20240131,3,480,12.4,0.89,494,477
1007,20240201,1,480,13.0,0.619,644,633
1007,20240201,2,480,5.1,0.667,612,605
1007,20240201,3,480,0.4,0.561,772,762
1007,20240202,1,480,24.3,0.496,798,782
1007,20240202,2,480,5.4,0.412,1016,976
1007,20240202,3,480,13.8,0.625,668,644
1007,20240203,1,480,6.7,0.831,520,515
1007,20240203,2,480,24.9,0.648,688,659
1007,20240203,3,480,7.7,0.729,572,559
1007,20240204,1,480,22.5,0.887,477,470
1007,20240204,2,480,15.1,0.61,685,671
1007,20240204,3,480,8.6,0.775,527,519
1007,20240205,1,480,12.8,0.441,1025,1001
1007,20240205,2,480,18.4,0.462,870,863
1007,20240205,3,480,11.7,0.548,788,762
1007,20240206,1,480,24.3,0.498,845,816
1007,20240206,2,480,4.1,0.741,558,537
1007,20240206,3,480,12.2,0.612,747,733
1007,20240207,1,480,1.7,0.472,944,907
1007,20240207,2,480,4.9,0.894,504,486
1007,20240207,3,480,0.7,0.798,559,539
1007,20240208,1,480,13.2,0.848,472,465
1007,20240208,2,480,21.6,0.66,683,656
1007,20240208,3,480,18.0,0.612,681,668
1007,20240209,1,480,15.2,0.584,718,698
1007,20240209,2,480,24.8,0.799,513,496
1007,20240209,3,480,22.4,0.79,545,536
1007,20240210,1,480,1.4,0.446,959,933
1007,20240210,2,480,17.8,0.791,569,548
1007,20240210,3,480,18.7,0.897,452,430
1007,20240211,1,480,22.4,0.467,931,902
1007,20240211,2,480,8.9,0.87,486,471
1007,20240211,3,480,0.4,0.492,877,861
1007,20240212,1,480,1.6,0.575,749,740
1007,20240212,2,480,6.9,0.846,549,527
1007,20240212,3,480,9.4,0.767,544,538
1007,20240213,1,480,24.3,0.716,555,527
1007,20240213,2,480,10.2,0.513,877,853
1007,20240213,3,480,15.8,0.703,564,555
1007,20240214,1,480,20.6,0.636,672,643
1007,20240214,2,480,16.5,0.87,505,480
1007,20240214,3,480,7.7,0.877,508,490
1007,20240215,1,480,15.0,0.482,944,914
1007,20240215,2,480,4.8,0.437,929,911
1007,20240215,3,480,17.0,0.729,567,560
1007,20240216,1,480,21.0,0.702,612,587
1007,20240216,2,480,21.5,0.442,998,968
1007,20240216,3,480,2.5,0.431,1095,1070
1007,20240217,1,480,11.1,0.863,497,492
1007,20240217,2,480,21.3,0.775,510,508
1007,20240217,3,480,15.7,0.604,735,700
1007,20240218,1,480,4.5,0.739,603,588
1007,20240218,2,480,16.9,0.875,459,443
1007,20240218,3,480,7.3,0.868,477,461
1007,20240219,1,480,22.6,0.735,531,529
1007,20240219,2,480,1.5,0.661,639,626
1007,20240219,3,480,7.1,0.809,543,524
1007,20240220,1,480,21.6,0.789,533,519
1007,20240220,2,480,11.7,0.67,678,646
1007,20240220,3,480,9.7,0.775,597,571
1007,20240221,1,480,1.1,0.803,587,578
1007,20240221,2,480,13.9,0.517,887,874
1007,20240221,3,480,17.4,0.841,534,509
1007,20240222,1,480,0.5,0.511,917,895
1007,20240222,2,480,16.2,0.573,736,710
1007,20240222,3,480,23.5,0.606,728,697
1007,20240223,1,480,7.9,0.491,856,841
1007,20240223,2,480,3.5,0.668,606,604
1007,20240223,3,480,0.9,0.777,599,598
1007,20240224,1,480,16.3,0.703,612,604
1007,20240224,2,480,21.8,0.664,656,654
1007,20240224,3,480,2.8,0.695,590,573
1007,20240225,1,480,18.2,0.59,676,669
1007,20240225,2,480,6.1,0.651,634,633
1007,20240225,3,480,9.6,0.811,524,506
1007,20240226,1,480,6.0,0.602,765,751
1007,20240226,2,480,1.3,0.671,656,645
1007,20240226,3,480,18.9,0.683,656,643
1007,20240227,1,480,8.5,0.588,777,748
1007,20240227,2,480,3.6,0.776,558,536
1007,20240227,3,480,20.7,0.492,889,859
1007,20240228,1,480,17.8,0.786,512,507
1007,20240228,2,480,15.5,0.83,478,471
1007,20240228,3,480,24.6,0.751,593,575
1007,20240229,1,480,17.5,0.684,606,594
1007,20240229,2,480,9.0,0.875,517,513
1007,20240229,3,480,15.9,0.82,510,501
1007,20240301,1,480,8.3,0.697,582,575
1007,20240301,2,480,10.5,0.892,510,499
1007,20240301,3,480,6.6,0.715,632,615
1007,20240302,1,480,14.8,0.838,482,469
1007,20240302,2,480,21.6,0.596,748,731
1007,20240302,3,480,10.0,0.896,457,441
1007,20240303,1,480,5.5,0.892,463,442
1007,20240303,2,480,6.6,0.704,596,575
1007,20240303,3,480,13.4,0.718,605,592
1007,20240304,1,480,16.8,0.839,521,513
1007,20240304,2,480,9.9,0.872,519,507
1007,20240304,3,480,11.2,0.409,1132,1083
1007,20240305,1,480,12.7,0.571,732,710
1007,20240305,2,480,14.3,0.405,1002,982
1007,20240305,3,480,18.5,0.738,618,588
1007,20240306,1,480,12.9,0.609,673,668
1007,20240306,2,480,3.6,0.652,640,621
1007,20240306,3,480,19.8,0.75,581,558
1007,20240307,1,480,0.6,0.76,545,528
1007,20240307,2,480,21.1,0.605,694,691
1007,20240307,3,480,22.7,0.445,998,972
1007,20240308,1,480,19.9,0.576,786,777
1007,20240308,2,480,11.2,0.58,710,684
1007,20240308,3,480,11.1,0.577,764,749
1007,20240309,1,480,4.8,0.53,767,743
1007,20240309,2,480,11.8,0.453,890,857
1007,20240309,3,480,12.3,0.892,512,496
1007,20240310,1,480,13.9,0.68,615,610
1007,20240310,2,480,7.3,0.614,752,727
1007,20240310,3,480,12.8,0.835,501,499
1007,20240311,1,480,5.1,0.742,549,535
1007,20240311,2,480,4.0,0.714,624,605
1007,20240311,3,480,23.1,0.846,514,506
1007,20240312,1,480,1.7,0.562,747,723
1007,20240312,2,480,2.7,0.559,794,760
1007,20240312,3,480,2.6,0.753,560,545
1007,20240313,1,480,21.0,0.589,673,665
1007,20240313,2,480,18.5,0.705,605,597
1007,20240313,3,480,8.8,0.565,782,749
1007,20240314,1,480,15.8,0.834,513,489
1007,20240314,2,480,16.6,0.835,487,477
1007,20240314,3,480,4.9,0.81,519,509
1007,20240315,1,480,14.7,0.587,773,768
1007,20240315,2,480,8.5,0.574,773,745
1007,20240315,3,480,7.6,0.41,994,976
1007,20240316,1,480,8.0,0.441,1049,1011
1007,20240316,2,480,5.2,0.661,694,688
1007,20240316,3,480,7.6,0.771,565,553
1007,20240317,1,480,11.0,0.489,925,903
1007,20240317,2,480,10.0,0.738,579,574
1007,20240317,3,480,3.4,0.415,1067,1027
1007,20240318,1,480,3.0,0.415,1100,1096
1007,20240318,2,480,15.4,0.786,571,564
1007,20240318,3,480,8.2,0.401,1103,1099
1007,20240319,1,480,22.2,0.402,1112,1056
1007,20240319,2,480,13.3,0.826,513,504
1007,20240319,3,480,5.8,0.885,458,449
1007,20240320,1,480,0.9,0.421,1010,960
1007,20240320,2,480,5.2,0.477,973,926
1007,20240320,3,480,15.3,0.735,610,590
1007,20240321,1,480,4.5,0.461,897,875
1007,20240321,2,480,14.9,0.794,563,558
1007,20240321,3,480,4.0,0.773,529,525
1007,20240322,1,480,13.1,0.721,606,592
1007,20240322,2,480,13.1,0.861,487,481
1007,20240322,3,480,9.0,0.423,1005,962
1007,20240323,1,480,11.0,0.441,1020,998
1007,20240323,2,480,0.9,0.723,651,620
1007,20240323,3,480,8.9,0.847,475,472
1007,20240324,1,480,24.7,0.595,700,698
1007,20240324,2,480,1.5,0.559,735,725
1007,20240324,3,480,16.3,0.832,488,476
1007,20240325,1,480,17.8,0.541,832,798
1007,20240325,2,480,3.0,0.54,849,836
1007,20240325,3,480,22.3,0.708,632,617
1007,20240326,1,480,23.0,0.835,501,476
1007,20240326,2,480,24.6,0.649,669,650
1007,20240326,3,480,9.1,0.579,731,715
1007,20240327,1,480,20.2,0.685,619,597
1007,20240327,2,480,11.6,0.49,912,901
1007,20240327,3,480,6.0,0.684,616,614
1007,20240328,1,480,7.5,0.832,538,536
1007,20240328,2,480,18.0,0.705,599,582
1007,20240328,3,480,0.0,0.898,496,485
1007,20240329,1,480,4.5,0.616,679,652
1007,20240329,2,480,13.7,0.52,845,818
1007,20240329,3,480,9.4,0.751,591,573
1007,20240330,1,480,23.3,0.564,769,760
1007,20240330,2,480,5.5,0.637,635,613
1007,20240330,3,480,6.7,0.786,530,504
1007,20240331,1,480,0.6,0.782,533,523
1007,20240331,2,480,5.0,0.511,895,880
1007,20240331,3,480,16.4,0.864,521,516
1007,20240401,1,480,3.4,0.483,974,952
1007,20240401,2,480,13.7,0.653,680,665
1007,20240401,3,480,3.7,0.451,942,935
1007,20240402,1,480,10.1,0.836,522,519
1007,20240402,2,480,22.1,0.588,722,711
1007,20240402,3,480,1.1,0.48,950,945
1007,20240403,1,480,7.6,0.597,769,740
1007,20240403,2,480,23.2,0.471,858,816
1007,20240403,3,480,2.3,0.528,852,817
1007,20240404,1,480,23.5,0.574,733,720
1007,20240404,2,480,3.4,0.744,555,549
1007,20240404,3,480,12.2,0.445,997,950
1007,20240405,1,480,24.4,0.627,656,633
1007,20240405,2,480,11.2,0.791,546,535
1007,20240405,3,480,1.4,0.826,535,521
1007,20240406,1,480,6.3,0.439,967,957
1007,20240406,2,480,13.7,0.532,817,790
1007,20240406,3,480,5.6,0.77,538,526
1007,20240407,1,480,18.3,0.431,1014,963
1007,20240407,2,480,20.3,0.539,743,710
1007,20240407,3,480,10.9,0.544,789,782
1007,20240408,1,480,2.6,0.53,779,764
1007,20240408,2,480,15.6,0.824,536,527
1007,20240408,3,480,4.0,0.81,500,492
1007,20240409,1,480,134.7,0.556,548,542
1007,20240409,2,480,157.8,0.651,471,462
1007,20240409,3,480,305.1,0.528,291,285
1007,20240410,1,480,3.7,0.722,649,631
1007,20240410,2,480,5.4,0.897,478,456
1007,20240410,3,480,10.4,0.444,911,867
1007,20240411,1,480,11.4,0.63,708,691
1007,20240411,2,480,21.5,0.836,479,456
1007,20240411,3,480,17.7,0.405,1033,984
1007,20240412,1,480,11.5,0.625,725,711
1007,20240412,2,480,10.1,0.655,664,638
1007,20240412,3,480,19.4,0.634,682,648
1007,20240413,1,480,2.8,0.695,655,632
1007,20240413,2,480,23.6,0.825,510,500
1007,20240413,3,480,14.8,0.553,722,714
1007,20240414,1,480,11.5,0.821,514,488
1007,20240414,2,480,3.2,0.479,947,901
1007,20240414,3,480,20.5,0.745,552,538
1007,20240415,1,480,23.3,0.435,945,915
1007,20240415,2,480,24.1,0.888,496,480
1007,20240415,3,480,22.2,0.642,670,666
1007,20240416,1,480,6.2,0.83,517,513
1007,20240416,2,480,13.7,0.524,851,813
1007,20240416,3,480,3.6,0.474,972,964
1007,20240417,1,480,14.3,0.54,780,748
1007,20240417,2,480,0.1,0.82,513,489
1007,20240417,3,480,3.3,0.863,497,487
1007,20240418,1,480,0.8,0.665,687,654
1007,20240418,2,480,7.5,0.561,820,805
1007,20240418,3,480,21.6,0.588,727,709
1007,20240419,1,480,6.9,0.611,684,650
1007,20240419,2,480,24.2,0.879,500,479
1007,20240419,3,480,0.5,0.498,935,895
1007,20240420,1,480,5.8,0.746,582,571
1007,20240420,2,480,14.1,0.686,660,634
1007,20240420,3,480,3.5,0.602,732,712
1007,20240421,1,480,13.5,0.643,669,666
1007,20240421,2,480,1.2,0.871,512,487
1007,20240421,3,480,1.3,0.686,660,643
1007,20240422,1,480,11.2,0.539,813,808
1007,20240422,2,480,10.6,0.748,534,519
1007,20240422,3,480,19.0,0.821,519,507
1007,20240423,1,480,3.5,0.548,820,809
1007,20240423,2,480,2.0,0.88,534,512
1007,20240423,3,480,1.1,0.571,825,801
1007,20240424,1,480,7.8,0.847,484,482
1007,20240424,2,480,20.2,0.592,745,735
